trade_date,strat,bench,strat_cum,bench_cum,active_cum,active
20170328,-0.00162930658218,-0.0023660462643,1.10661950884,1.03817277892,1.06844672992,0.000614563960734
20170329,0.0017821106474,-0.00133033247677,1.10859162725,1.03679166395,1.0717999633,0.00313841886517
20170330,-0.00759533864657,-0.00820597800417,1.10017149842,1.02828377436,1.07188772405,8.18816594617e-05
20170331,0.00280414555672,0.00561212049263,1.10325653944,1.03405462681,1.06920191263,-0.00250568353677
20170405,0.00892603986624,0.0138446383301,1.11310425129,1.04837073913,1.06473351216,-0.00417919236324
20170406,-0.000781802242822,0.00289783375818,1.11223402389,1.05140874325,1.06082528064,-0.00367061943147
20170407,-0.00304725393964,0.000972240865653,1.10884476438,1.05243096579,1.05641379859,-0.00415853782737
20170410,-0.0143722767497,-0.00350371804864,1.09290814055,1.04874354442,1.04416459613,-0.0115950799514
20170411,-0.0035712423111,0.00347740825814,1.08900510076,1.05239045389,1.03661464687,-0.00723061218866
20170412,0.00915065940862,-0.0022429810356,1.09897021553,1.05002996206,1.04894025348,0.0118902493213
20170413,0.0126724489016,0.00146105985553,1.11289685943,1.05156411868,1.06133274075,0.0118142927922
20170414,-0.0113984803835,-0.00798439932644,1.10021152641,1.04316801084,1.05704351557,-0.00404135763975
20170417,0.00197263507339,-0.00188234376293,1.10238184226,1.04120441004,1.06117743222,0.00391082919779
20170418,0.0156106746655,-0.00494226670522,1.11959076655,1.03605850015,1.0835322664,0.0210660663401
20170419,-0.00146565196381,-0.00487093627425,1.11794983615,1.03101192522,1.08693791093,0.00314309470108
20170420,0.0230949267724,0.00454804512559,1.14376880575,1.03570101398,1.10806779177,0.0194398232206
20170421,-0.0164042500774,0.00151331134182,1.12500613623,1.03726835207,1.08773778416,-0.0183472597638
20170424,-0.0164762098233,-0.0102480495987,1.10647029908,1.02663837455,1.07983192452,-0.00726816678527
20170425,0.0275768689916,0.00283149737442,1.13698328556,1.02954529842,1.10743798714,0.0255651476788
20170426,-0.00500111542649,0.00122317100712,1.13129710091,1.03080460838,1.10049249253,-0.00627167813391
20170427,0.00378484904444,0.000446130121615,1.13557888966,1.03126448136,1.1043144083,0.0034729139835
20170428,-0.023241780183,-0.00202139993841,1.10918601472,1.0291798834,1.08000613132,-0.0220120979969
20170502,-0.00688580134649,-0.00383062388491,1.10154838017,1.02523748236,1.07631089781,-0.00342149308536
20170503,0.00509611365047,-0.00392473350807,1.10716199591,1.02121369846,1.08594829745,0.00895410392776
20170504,-0.0019636049203,-0.00256122814256,1.10498796717,1.01859813719,1.08638982997,0.00040658705609
20170505,-0.00340986486166,-0.00641413677366,1.10122010752,1.01206470942,1.0891553981,0.00254564986828
